fua_code,Year,Gini
IT064L1,2006,0.372
IT064L1,2007,0.38708
IT064L1,2008,0.38153
IT064L1,2009,0.33307
IT064L1,2010,0.34233
IT064L1,2011,0.33418
IT064L1,2014,0.31375
IT064L1,2015,0.32665
IT064L1,2016,0.31358
IT064L1,2017,0.33092
IT064L1,2018,0.31023
IT064L1,2019,0.31697
IT064L1,2020,0.31345
IT065L0,2000,0.48393
IT065L0,2001,0.49275
IT065L0,2002,0.51595
IT065L0,2003,0.51892
IT065L0,2004,0.50118
IT065L0,2005,0.50969
IT065L0,2006,0.50035
IT065L0,2007,0.491
IT065L0,2008,0.56463
IT065L0,2009,0.48233
IT065L0,2010,0.46205
IT065L0,2011,0.51482
IT065L0,2014,0.44097
IT065L0,2015,0.43626
IT065L0,2016,0.41531
IT065L0,2017,0.44598
IT065L0,2018,0.45601
IT065L0,2019,0.41169
IT065L0,2020,0.43754
IT066L1,2000,0.30937
IT066L1,2001,0.28046
IT066L1,2002,0.32309
IT066L1,2003,0.28068
IT066L1,2004,0.28812
IT066L1,2005,0.28748
IT066L1,2006,0.3223
IT066L1,2007,0.27863
IT066L1,2008,0.26355
IT066L1,2009,0.27379
IT066L1,2010,0.27413
IT066L1,2011,0.31668
IT066L1,2014,0.23952
IT066L1,2015,0.22961
IT066L1,2016,0.23814
IT066L1,2017,0.25656
IT066L1,2018,0.24675
IT066L1,2019,0.24533
IT066L1,2020,0.24912
IT067L0,2000,0.47282
IT067L0,2001,0.4674
IT067L0,2002,0.47906
IT067L0,2003,0.50883
IT067L0,2004,0.46116
IT067L0,2005,0.46543
IT067L0,2006,0.42931
IT067L0,2007,0.4478
IT067L0,2008,0.48606
IT067L0,2009,0.42537
IT067L0,2010,0.40731
IT067L0,2011,0.40839
IT067L0,2014,0.37623
IT067L0,2015,0.40119
IT067L0,2016,0.39874
IT067L0,2017,0.41328
IT067L0,2018,0.40568
IT067L0,2019,0.41311
IT067L0,2020,0.40874
IT068L1,2000,0.16057
IT068L1,2001,0.18881
IT068L1,2002,0.18172
IT068L1,2003,0.15745
IT068L1,2004,0.19003
IT068L1,2005,0.21697
IT068L1,2006,0.20134
IT068L1,2007,0.18801
IT068L1,2008,0.18533
IT068L1,2009,0.17792
IT068L1,2010,0.18795
IT068L1,2011,0.18199
IT068L1,2014,0.15134
IT068L1,2015,0.15481
IT068L1,2016,0.14381
IT068L1,2017,0.15175
IT068L1,2018,0.15319
IT068L1,2019,0.15085
IT068L1,2020,0.14468
IT069L1,2000,0.55219
IT069L1,2001,0.50357
IT069L1,2002,0.5242
IT069L1,2003,0.63694
IT069L1,2004,0.51904
IT069L1,2005,0.53343
IT069L1,2006,0.56736
IT069L1,2007,0.46563
IT069L1,2008,0.5289
IT069L1,2009,0.45327
IT069L1,2010,0.46221
IT069L1,2011,0.46884
IT069L1,2014,0.46895
IT069L1,2015,0.48216
IT069L1,2016,0.52023
IT069L1,2017,0.48082
IT069L1,2018,0.48375
IT069L1,2019,0.4628
IT069L1,2020,0.47535
IT073L1,2000,0.31049
IT073L1,2001,0.28966
IT073L1,2002,0.30321
IT073L1,2003,0.27367
IT073L1,2004,0.27666
IT073L1,2005,0.2669
IT073L1,2006,0.31097
IT073L1,2007,0.24064
IT073L1,2008,0.25887
IT073L1,2009,0.26291
IT073L1,2010,0.26647
IT073L1,2011,0.29334
IT073L1,2014,0.23496
IT073L1,2015,0.22782
IT073L1,2016,0.22436
IT073L1,2017,0.23763
IT073L1,2018,0.23361
IT073L1,2019,0.23763
IT073L1,2020,0.23675
IT501L2,2000,0.47079
IT501L2,2001,0.45653
IT501L2,2002,0.43987
IT501L2,2003,0.46299
IT501L2,2004,0.45791
IT501L2,2005,0.4564
IT501L2,2006,0.43079
IT501L2,2007,0.43113
IT501L2,2008,0.46193
IT501L2,2009,0.43151
IT501L2,2010,0.41005
IT501L2,2011,0.41604
IT501L2,2014,0.41905
IT501L2,2015,0.40711
IT501L2,2016,0.40741
IT501L2,2017,0.40802
IT501L2,2018,0.40076
IT501L2,2019,0.41723
IT501L2,2020,0.4118
IT502L2,2000,0.39268
IT502L2,2001,0.37097
IT502L2,2002,0.34334
IT502L2,2003,0.45471
IT502L2,2004,0.37153
IT502L2,2005,0.37294
IT502L2,2006,0.37585
IT502L2,2007,0.34296
IT502L2,2008,0.37281
IT502L2,2009,0.37227
IT502L2,2010,0.3429
IT502L2,2011,0.37021
IT502L2,2014,0.29079
IT502L2,2015,0.30932
IT502L2,2016,0.29843
IT502L2,2017,0.31918
IT502L2,2018,0.30356
IT502L2,2019,0.30831
IT502L2,2020,0.30399
IT503L3,2000,0.25691
IT503L3,2001,0.28961
IT503L3,2002,0.29398
IT503L3,2003,0.30149
IT503L3,2004,0.26674
IT503L3,2005,0.26497
IT503L3,2006,0.29335
IT503L3,2007,0.22738
IT503L3,2008,0.24773
IT503L3,2009,0.27731
IT503L3,2010,0.26958
IT503L3,2011,0.31565
IT503L3,2014,0.24472
IT503L3,2015,0.21674
IT503L3,2016,0.22194
IT503L3,2017,0.2409
IT503L3,2018,0.24747
IT503L3,2019,0.24905
IT503L3,2020,0.23986
IT504L3,2000,0.60065
IT504L3,2001,0.57277
IT504L3,2002,0.57784
IT504L3,2003,0.62549
IT504L3,2004,0.57705
IT504L3,2005,0.56752
IT504L3,2006,0.55983
IT504L3,2007,0.57563
IT504L3,2008,0.57361
IT504L3,2009,0.55019
IT504L3,2010,0.53354
IT504L3,2011,0.54699
IT504L3,2014,0.50547
IT504L3,2015,0.52469
IT504L3,2016,0.50592
IT504L3,2017,0.51671
IT504L3,2018,0.49911
IT504L3,2019,0.50895
IT504L3,2020,0.48341
IT505L3,2000,0.26702
IT505L3,2001,0.25019
IT505L3,2002,0.25029
IT505L3,2003,0.24695
IT505L3,2004,0.25446
IT505L3,2005,0.23657
IT505L3,2006,0.26302
IT505L3,2007,0.22764
IT505L3,2008,0.20799
IT505L3,2009,0.23679
IT505L3,2010,0.22811
IT505L3,2011,0.24832
IT505L3,2014,0.20789
IT505L3,2015,0.19712
IT505L3,2016,0.20033
IT505L3,2017,0.21154
IT505L3,2018,0.20559
IT505L3,2019,0.20457
IT505L3,2020,0.20777
IT506L2,2000,0.3707
IT506L2,2001,0.29692
IT506L2,2002,0.31379
IT506L2,2003,0.34514
IT506L2,2004,0.28802
IT506L2,2005,0.35026
IT506L2,2006,0.29337
IT506L2,2007,0.28909
IT506L2,2008,0.3194
IT506L2,2009,0.31444
IT506L2,2010,0.2951
IT506L2,2011,0.30487
IT506L2,2014,0.25292
IT506L2,2015,0.24669
IT506L2,2016,0.24489
IT506L2,2017,0.24482
IT506L2,2018,0.25368
IT506L2,2019,0.25273
IT506L2,2020,0.2609
IT507L2,2000,0.35891
IT507L2,2001,0.25123
IT507L2,2002,0.27567
IT507L2,2003,0.2698
IT507L2,2004,0.24821
IT507L2,2005,0.273
IT507L2,2006,0.26356
IT507L2,2007,0.26534
IT507L2,2008,0.27543
IT507L2,2009,0.25975
IT507L2,2010,0.24027
IT507L2,2011,0.25794
IT507L2,2014,0.21308
IT507L2,2015,0.21437
IT507L2,2016,0.2073
IT507L2,2017,0.2199
IT507L2,2018,0.21166
IT507L2,2019,0.22442
IT507L2,2020,0.21022
IT508L3,2000,0.35713
IT508L3,2001,0.29959
IT508L3,2002,0.34849
IT508L3,2003,0.29415
IT508L3,2004,0.32773
IT508L3,2005,0.37232
IT508L3,2006,0.30657
IT508L3,2007,0.29892
IT508L3,2008,0.30674
IT508L3,2009,0.32851
IT508L3,2010,0.34309
IT508L3,2011,0.35019
IT508L3,2014,0.29375
IT508L3,2015,0.29682
IT508L3,2016,0.28786
IT508L3,2017,0.28579
IT508L3,2018,0.29782
IT508L3,2019,0.29311
IT508L3,2020,0.31198
IT509L3,2000,0.46422
IT509L3,2001,0.45766
IT509L3,2002,0.42444
IT509L3,2003,0.51178
IT509L3,2004,0.42957
IT509L3,2005,0.44359
IT509L3,2006,0.42954
IT509L3,2007,0.40325
IT509L3,2008,0.42678
IT509L3,2009,0.39514
IT509L3,2010,0.37811
IT509L3,2011,0.38842
IT509L3,2014,0.43581
IT509L3,2015,0.40216
IT509L3,2016,0.41878
IT509L3,2017,0.40635
IT509L3,2018,0.40287
IT509L3,2019,0.39605
IT509L3,2020,0.39536
IT511L2,2000,0.23543
IT511L2,2001,0.19599
IT511L2,2002,0.20293
IT511L2,2003,0.21093
IT511L2,2004,0.21061
IT511L2,2005,0.22352
IT511L2,2006,0.21701
IT511L2,2007,0.21224
IT511L2,2008,0.21403
IT511L2,2009,0.20742
IT511L2,2010,0.21561
IT511L2,2011,0.20758
IT511L2,2014,0.16044
IT511L2,2015,0.16402
IT511L2,2016,0.15832
IT511L2,2017,0.1701
IT511L2,2018,0.16387
IT511L2,2019,0.16771
IT511L2,2020,0.15903
IT512L3,2000,0.28074
IT512L3,2001,0.24961
IT512L3,2002,0.26604
IT512L3,2003,0.2813
IT512L3,2004,0.25139
IT512L3,2005,0.29049
IT512L3,2006,0.24955
IT512L3,2007,0.24419
IT512L3,2008,0.27331
IT512L3,2009,0.27418
IT512L3,2010,0.25744
IT512L3,2011,0.27185
IT512L3,2014,0.21989
IT512L3,2015,0.22361
IT512L3,2016,0.20829
IT512L3,2017,0.21348
IT512L3,2018,0.21652
IT512L3,2019,0.22329
IT512L3,2020,0.22091
IT513L3,2000,0.33185
IT513L3,2001,0.37134
IT513L3,2002,0.33998
IT513L3,2003,0.40064
IT513L3,2004,0.29139
IT513L3,2005,0.33843
IT513L3,2006,0.31964
IT513L3,2007,0.34553
IT513L3,2008,0.34894
IT513L3,2009,0.31218
IT513L3,2010,0.30467
IT513L3,2011,0.3256
IT513L3,2014,0.25773
IT513L3,2015,0.25861
IT513L3,2016,0.26459
IT513L3,2017,0.27514
IT513L3,2018,0.26116
IT513L3,2019,0.2538
IT513L3,2020,0.2583
IT514L2,2000,0.26728
IT514L2,2001,0.29602
IT514L2,2002,0.23071
IT514L2,2003,0.26598
IT514L2,2004,0.2675
IT514L2,2005,0.2584
IT514L2,2006,0.25742
IT514L2,2007,0.23223
IT514L2,2008,0.26764
IT514L2,2009,0.26044
IT514L2,2010,0.24946
IT514L2,2011,0.24996
IT514L2,2014,0.18712
IT514L2,2015,0.18969
IT514L2,2016,0.19885
IT514L2,2017,0.20016
IT514L2,2018,0.19535
IT514L2,2019,0.19306
IT514L2,2020,0.19673
IT515L2,2000,0.3953
IT515L2,2001,0.40747
IT515L2,2002,0.41473
IT515L2,2003,0.50705
IT515L2,2004,0.39559
IT515L2,2005,0.50614
IT515L2,2006,0.41679
IT515L2,2007,0.3954
IT515L2,2008,0.42693
IT515L2,2009,0.383
IT515L2,2010,0.38776
IT515L2,2011,0.40224
IT515L2,2014,0.32079
IT515L2,2015,0.34005
IT515L2,2016,0.32014
IT515L2,2017,0.34718
IT515L2,2018,0.34203
IT515L2,2019,0.35361
IT515L2,2020,0.32289
IT516L2,2000,0.2136
IT516L2,2001,0.22243
IT516L2,2002,0.29293
IT516L2,2003,0.21149
IT516L2,2004,0.26903
IT516L2,2005,0.26553
IT516L2,2006,0.2799
IT516L2,2007,0.25184
IT516L2,2008,0.27949
IT516L2,2009,0.21689
IT516L2,2010,0.25211
IT516L2,2011,0.23548
IT516L2,2014,0.187
IT516L2,2015,0.17733
IT516L2,2016,0.18365
IT516L2,2017,0.189
IT516L2,2018,0.19449
IT516L2,2019,0.19373
IT516L2,2020,0.18995
IT518L1,2000,0.28427
IT518L1,2001,0.29558
IT518L1,2002,0.29589
IT518L1,2003,0.31164
IT518L1,2004,0.31175
IT518L1,2005,0.29259
IT518L1,2006,0.35684
IT518L1,2007,0.29733
IT518L1,2008,0.36936
IT518L1,2009,0.30381
IT518L1,2010,0.29753
IT518L1,2011,0.27797
IT518L1,2014,0.26885
IT518L1,2015,0.25938
IT518L1,2016,0.27569
IT518L1,2017,0.29074
IT518L1,2018,0.27312
IT518L1,2019,0.28173
IT518L1,2020,0.2625
IT519L1,2000,0.2769
IT519L1,2001,0.27615
IT519L1,2002,0.26411
IT519L1,2003,0.34998
IT519L1,2004,0.28432
IT519L1,2005,0.29901
IT519L1,2006,0.28958
IT519L1,2007,0.27667
IT519L1,2008,0.28659
IT519L1,2009,0.27491
IT519L1,2010,0.26568
IT519L1,2011,0.27761
IT519L1,2014,0.22232
IT519L1,2015,0.22522
IT519L1,2016,0.22801
IT519L1,2017,0.24843
IT519L1,2018,0.2458
IT519L1,2019,0.22708
IT519L1,2020,0.22874
IT520L1,2000,0.4736
IT520L1,2001,0.56827
IT520L1,2002,0.44322
IT520L1,2003,0.63108
IT520L1,2004,0.43837
IT520L1,2005,0.39528
IT520L1,2006,0.38682
IT520L1,2007,0.48935
IT520L1,2008,0.44115
IT520L1,2009,0.44253
IT520L1,2010,0.42053
IT520L1,2011,0.43904
IT520L1,2014,0.32898
IT520L1,2015,0.37042
IT520L1,2016,0.35788
IT520L1,2017,0.41491
IT520L1,2018,0.36599
IT520L1,2019,0.36419
IT520L1,2020,0.35916
IT521L1,2000,0.45298
IT521L1,2001,0.43666
IT521L1,2002,0.40044
IT521L1,2003,0.42552
IT521L1,2004,0.40117
IT521L1,2005,0.41408
IT521L1,2006,0.40249
IT521L1,2007,0.40843
IT521L1,2008,0.44838
IT521L1,2009,0.40495
IT521L1,2010,0.37691
IT521L1,2011,0.39936
IT521L1,2014,0.33139
IT521L1,2015,0.33419
IT521L1,2016,0.33211
IT521L1,2017,0.35378
IT521L1,2018,0.34989
IT521L1,2019,0.33416
IT521L1,2020,0.34697
IT522L1,2000,0.62631
IT522L1,2001,0.5503
IT522L1,2002,0.51243
IT522L1,2003,0.61591
IT522L1,2004,0.54246
IT522L1,2005,0.57119
IT522L1,2006,0.55431
IT522L1,2007,0.53589
IT522L1,2008,0.53429
IT522L1,2009,0.52896
IT522L1,2010,0.53555
IT522L1,2011,0.5527
IT522L1,2014,0.50904
IT522L1,2015,0.4905
IT522L1,2016,0.51069
IT522L1,2017,0.51131
IT522L1,2018,0.50906
IT522L1,2019,0.48869
IT522L1,2020,0.5052
IT523L1,2000,0.34985
IT523L1,2001,0.36367
IT523L1,2002,0.38081
IT523L1,2003,0.41211
IT523L1,2004,0.34951
IT523L1,2005,0.38433
IT523L1,2006,0.36426
IT523L1,2007,0.36281
IT523L1,2008,0.39325
IT523L1,2009,0.33794
IT523L1,2010,0.35036
IT523L1,2011,0.35569
IT523L1,2014,0.32957
IT523L1,2015,0.3331
IT523L1,2016,0.33388
IT523L1,2017,0.32204
IT523L1,2018,0.32782
IT523L1,2019,0.31883
IT523L1,2020,0.31935
IT524L0,2000,0.66766
IT524L0,2001,0.62137
IT524L0,2002,0.62719
IT524L0,2003,0.70954
IT524L0,2004,0.61871
IT524L0,2005,0.5945
IT524L0,2006,0.56793
IT524L0,2007,0.58302
IT524L0,2008,0.69089
IT524L0,2009,0.55775
IT524L0,2010,0.54317
IT524L0,2011,0.56689
IT524L0,2014,0.49555
IT524L0,2015,0.49504
IT524L0,2016,0.48818
IT524L0,2017,0.52229
IT524L0,2018,0.50972
IT524L0,2019,0.48096
IT524L0,2020,0.50155
IT525L0,2000,0.50633
IT525L0,2001,0.45807
IT525L0,2002,0.52786
IT525L0,2003,0.47999
IT525L0,2004,0.44105
IT525L0,2005,0.45486
IT525L0,2006,0.43256
IT525L0,2007,0.4469
IT525L0,2008,0.50947
IT525L0,2009,0.46119
IT525L0,2010,0.44527
IT525L0,2011,0.45428
IT525L0,2014,0.42956
IT525L0,2015,0.43252
IT525L0,2016,0.4276
IT525L0,2017,0.43638
IT525L0,2018,0.43696
IT525L0,2019,0.4387
IT525L0,2020,0.44861
IT526L1,2000,0.23728
IT526L1,2001,0.27744
IT526L1,2002,0.29395
IT526L1,2003,0.30197
IT526L1,2004,0.25379
IT526L1,2005,0.2765
IT526L1,2006,0.26176
IT526L1,2007,0.29824
IT526L1,2008,0.27896
IT526L1,2009,0.26764
IT526L1,2010,0.27467
IT526L1,2011,0.28767
IT526L1,2014,0.2234
IT526L1,2015,0.23473
IT526L1,2016,0.22727
IT526L1,2017,0.25887
IT526L1,2018,0.22168
IT526L1,2019,0.22932
IT526L1,2020,0.24371
LT001L1,2000,0.27566
LT001L1,2001,0.21074
LT001L1,2002,0.25296
LT001L1,2003,0.21511
LT001L1,2004,0.27338
LT001L1,2005,0.30157
LT001L1,2006,0.2995
LT001L1,2007,0.22268
LT001L1,2008,0.31265
LT001L1,2009,0.27007
LT001L1,2010,0.25
LT001L1,2011,0.26396
LT001L1,2014,0.31783
LT001L1,2015,0.2945
LT001L1,2016,0.25269
LT001L1,2017,0.22662
LT001L1,2018,0.25921
LT001L1,2019,0.27818
LT001L1,2020,0.25239
LT002L1,2000,0.27879
LT002L1,2001,0.24325
LT002L1,2002,0.26703
LT002L1,2003,0.29821
LT002L1,2004,0.35457
LT002L1,2005,0.32526
LT002L1,2006,0.32814
LT002L1,2007,0.26609
LT002L1,2008,0.26967
LT002L1,2009,0.31597
LT002L1,2010,0.25065
LT002L1,2011,0.29116
LT002L1,2014,0.27645
LT002L1,2015,0.36722
LT002L1,2016,0.24979
LT002L1,2017,0.24496
LT002L1,2018,0.28959
LT002L1,2019,0.34992
LT002L1,2020,0.31207
LT003L1,2000,0.30569
LT003L1,2001,0.27379
LT003L1,2002,0.28666
LT003L1,2003,0.34863
LT003L1,2004,0.31395
LT003L1,2005,0.32327
LT003L1,2006,0.34987
LT003L1,2007,0.29388
LT003L1,2008,0.30665
LT003L1,2009,0.35128
LT003L1,2010,0.26465
LT003L1,2011,0.27546
LT003L1,2014,0.31945
LT003L1,2015,0.33325
LT003L1,2016,0.28266
LT003L1,2017,0.28963
LT003L1,2018,0.28333
LT003L1,2019,0.30011
LT003L1,2020,0.29899
LT004L0,2000,0.29318
LT004L0,2001,0.26788
LT004L0,2002,0.38989
LT004L0,2003,0.27097
LT004L0,2004,0.39131
LT004L0,2005,0.35721
LT004L0,2006,0.33417
LT004L0,2007,0.3035
LT004L0,2008,0.2797
LT004L0,2009,0.34463
LT004L0,2010,0.3068
LT004L0,2011,0.33123
LT004L0,2014,0.32028
LT004L0,2015,0.35888
LT004L0,2016,0.25661
LT004L0,2017,0.23832
LT004L0,2018,0.31615
LT004L0,2019,0.35166
LT004L0,2020,0.31307
LT501L0,2000,0.36952
LT501L0,2001,0.34288
LT501L0,2002,0.35094
LT501L0,2003,0.36237
LT501L0,2004,0.41618
LT501L0,2005,0.39644
LT501L0,2006,0.4478
LT501L0,2007,0.38281
LT501L0,2008,0.41456
LT501L0,2009,0.39965
LT501L0,2010,0.35421
LT501L0,2011,0.39743
LT501L0,2014,0.38949
LT501L0,2015,0.37381
LT501L0,2016,0.35049
LT501L0,2017,0.36402
LT501L0,2018,0.39159
LT501L0,2019,0.38793
LT501L0,2020,0.37351
LT502L0,2000,0.31728
LT502L0,2001,0.46901
LT502L0,2002,0.27949
LT502L0,2003,0.33072
LT502L0,2004,0.26985
LT502L0,2005,0.32391
LT502L0,2006,0.39364
LT502L0,2007,0.32631
LT502L0,2008,0.32056
LT502L0,2009,0.34216
LT502L0,2010,0.27646
LT502L0,2011,0.32341
LT502L0,2014,0.30784
LT502L0,2015,0.30553
LT502L0,2016,0.27146
LT502L0,2017,0.29015
LT502L0,2018,0.34047
LT502L0,2019,0.38867
LT502L0,2020,0.30755
LU001L1,2000,0.26627
LU001L1,2001,0.3081
LU001L1,2002,0.37484
LU001L1,2003,0.31983
LU001L1,2004,0.30514
LU001L1,2005,0.29804
LU001L1,2006,0.29629
LU001L1,2007,0.29288
LU001L1,2008,0.28399
LU001L1,2009,0.26913
LU001L1,2010,0.29614
LU001L1,2011,0.30947
LU001L1,2014,0.26025
LU001L1,2015,0.29133
LU001L1,2016,0.25183
LU001L1,2017,0.28661
LU001L1,2018,0.28945
LU001L1,2019,0.29652
LU001L1,2020,0.2782
LV001L1,2000,0.30954
LV001L1,2001,0.30643
LV001L1,2002,0.30353
LV001L1,2003,0.33813
LV001L1,2004,0.42787
LV001L1,2005,0.33394
LV001L1,2006,0.41141
LV001L1,2007,0.37147
LV001L1,2008,0.30407
LV001L1,2009,0.32918
LV001L1,2010,0.32825
LV001L1,2011,0.38162
LV001L1,2014,0.34954
LV001L1,2015,0.29676
LV001L1,2016,0.37503
LV001L1,2017,0.43942
LV001L1,2018,0.36927
LV001L1,2019,0.42006
LV001L1,2020,0.34549
LV002L2,2000,0.48193
LV002L2,2001,0.39432
LV002L2,2002,0.40892
LV002L2,2003,0.40587
LV002L2,2004,0.50696
LV002L2,2005,0.48814
LV002L2,2006,0.47356
LV002L2,2007,0.47102
LV002L2,2008,0.53437
LV002L2,2009,0.46868
LV002L2,2010,0.43115
LV002L2,2011,0.44026
LV002L2,2014,0.41254
LV002L2,2015,0.45109
LV002L2,2016,0.39698
LV002L2,2017,0.46837
LV002L2,2018,0.46467
LV002L2,2019,0.49439
LV002L2,2020,0.44315
LV003L1,2000,0.19707
LV003L1,2001,0.18974
LV003L1,2002,0.22297
LV003L1,2003,0.24628
LV003L1,2004,0.28008
LV003L1,2005,0.24996
LV003L1,2006,0.32031
LV003L1,2007,0.26217
LV003L1,2008,0.22664
LV003L1,2009,0.26049
LV003L1,2010,0.23255
LV003L1,2011,0.32979
LV003L1,2014,0.25707
LV003L1,2015,0.24627
LV003L1,2016,0.26343
LV003L1,2017,0.28739
LV003L1,2018,0.28716
LV003L1,2019,0.27958
LV003L1,2020,0.24474
LV501L1,2000,0.28327
LV501L1,2001,0.3192
LV501L1,2002,0.51672
LV501L1,2003,0.30988
LV501L1,2004,0.36189
LV501L1,2005,0.32195
LV501L1,2006,0.43633
LV501L1,2007,0.35233
LV501L1,2008,0.44699
LV501L1,2009,0.40357
LV501L1,2010,0.37679
LV501L1,2011,0.39474
LV501L1,2014,0.37866
LV501L1,2015,0.40425
LV501L1,2016,0.39114
LV501L1,2017,0.3457
LV501L1,2018,0.30654
LV501L1,2019,0.372
LV501L1,2020,0.36166
ME001L1,2000,0.52539
ME001L1,2001,0.47797
ME001L1,2002,0.50125
ME001L1,2003,0.54992
ME001L1,2004,0.37911
ME001L1,2005,0.37455
ME001L1,2006,0.38854
ME001L1,2007,0.6096
ME001L1,2008,0.4416
ME001L1,2009,0.38015
ME001L1,2010,0.39846
ME001L1,2011,0.46826
ME001L1,2014,0.27565
ME001L1,2015,0.38937
ME001L1,2016,0.31445
ME001L1,2017,0.37642
ME001L1,2018,0.38652
ME001L1,2019,0.35418
ME001L1,2020,0.36775
MK001L1,2000,0.33943
MK001L1,2001,0.59159
MK001L1,2002,0.52993
MK001L1,2003,0.42666
MK001L1,2004,0.27571
MK001L1,2005,0.224
MK001L1,2006,0.42464
MK001L1,2007,0.43826
MK001L1,2008,0.2665
MK001L1,2009,0.2607
MK001L1,2010,0.31861
MK001L1,2011,0.34385
MK001L1,2014,0.22362
MK001L1,2015,0.25338
MK001L1,2016,0.21736
MK001L1,2017,0.3042
MK001L1,2018,0.23387
MK001L1,2019,0.29101
MK001L1,2020,0.27489
MK003L1,2000,0.30451
MK003L1,2001,0.49626
MK003L1,2002,0.25788
MK003L1,2003,0.36679
MK003L1,2004,0.23718
MK003L1,2005,0.2386
MK003L1,2006,0.28728
MK003L1,2007,0.30178
MK003L1,2008,0.25868
MK003L1,2009,0.23375
MK003L1,2010,0.23687
MK003L1,2011,0.29111
MK003L1,2014,0.19552
MK003L1,2015,0.23327
MK003L1,2016,0.17627
MK003L1,2017,0.28082
MK003L1,2018,0.22261
MK003L1,2019,0.23364
MK003L1,2020,0.21837
MK004L1,2000,0.18773
MK004L1,2001,0.24948
MK004L1,2002,0.2446
MK004L1,2003,0.2086
MK004L1,2004,0.16642
MK004L1,2005,0.21785
MK004L1,2006,0.21868
MK004L1,2007,0.23994
MK004L1,2008,0.20268
MK004L1,2009,0.16453
MK004L1,2010,0.17038
MK004L1,2011,0.17809
MK004L1,2014,0.13788
MK004L1,2015,0.18167
MK004L1,2016,0.14779
MK004L1,2017,0.20375
MK004L1,2018,0.18851
MK004L1,2019,0.20002
MK004L1,2020,0.17856
MK005L1,2000,0.39136
MK005L1,2001,0.49357
MK005L1,2002,0.37974
MK005L1,2003,0.42968
MK005L1,2004,0.25728
MK005L1,2005,0.31976
MK005L1,2006,0.38613
MK005L1,2007,0.36078
MK005L1,2008,0.2991
MK005L1,2009,0.23697
MK005L1,2010,0.23525
MK005L1,2011,0.32197
MK005L1,2014,0.22328
MK005L1,2015,0.2247
MK005L1,2016,0.20704
MK005L1,2017,0.33706
MK005L1,2018,0.24033
MK005L1,2019,0.25388
MK005L1,2020,0.26908
MT001L1,2000,0.34535
MT001L1,2001,0.36069
MT001L1,2002,0.3755
MT001L1,2003,0.32017
MT001L1,2004,0.33141
MT001L1,2005,0.33146
MT001L1,2006,0.31999
MT001L1,2007,0.32604
MT001L1,2008,0.32821
MT001L1,2009,0.28282
MT001L1,2010,0.29646
MT001L1,2011,0.29518
MT001L1,2014,0.3213
MT001L1,2015,0.30212
MT001L1,2016,0.3173
MT001L1,2017,0.32716
MT001L1,2018,0.31984
MT001L1,2019,0.32872
MT001L1,2020,0.33096
NL001L3,2000,0.20367
NL001L3,2001,0.19718
NL001L3,2002,0.28272
NL001L3,2003,0.23189
NL001L3,2004,0.19751
NL001L3,2005,0.20475
NL001L3,2006,0.19992
NL001L3,2007,0.20361
NL001L3,2008,0.21885
NL001L3,2009,0.20606
NL001L3,2010,0.21409
NL001L3,2011,0.21213
NL001L3,2014,0.17841
NL001L3,2015,0.18782
NL001L3,2016,0.18029
NL001L3,2017,0.18012
NL001L3,2018,0.18332
NL001L3,2019,0.18005
NL001L3,2020,0.18062
NL002L3,2000,0.17983
NL002L3,2001,0.17817
NL002L3,2002,0.25135
NL002L3,2003,0.19406
NL002L3,2004,0.18708
NL002L3,2005,0.17115
NL002L3,2006,0.17865
NL002L3,2007,0.17213
NL002L3,2008,0.18964
NL002L3,2009,0.18141
NL002L3,2010,0.17575
NL002L3,2011,0.17542
NL002L3,2014,0.15554
NL002L3,2015,0.16933
NL002L3,2016,0.16311
NL002L3,2017,0.16637
NL002L3,2018,0.16897
NL002L3,2019,0.16832
NL002L3,2020,0.16218
NL003L3,2000,0.21298
NL003L3,2001,0.20931
NL003L3,2002,0.26965
NL003L3,2003,0.24357
NL003L3,2004,0.21039
NL003L3,2005,0.21426
NL003L3,2006,0.21855
NL003L3,2007,0.21564
NL003L3,2008,0.23423
NL003L3,2009,0.22025
NL003L3,2010,0.22376
NL003L3,2011,0.22396
NL003L3,2014,0.20065
NL003L3,2015,0.20781
NL003L3,2016,0.19875
NL003L3,2017,0.19822
NL003L3,2018,0.20373
NL003L3,2019,0.20434
NL003L3,2020,0.19939
NL004L3,2000,0.22094
NL004L3,2001,0.20481
NL004L3,2002,0.309
NL004L3,2003,0.24889
NL004L3,2004,0.2319
NL004L3,2005,0.22617
NL004L3,2006,0.24695
NL004L3,2007,0.21233
NL004L3,2008,0.3055
NL004L3,2009,0.22197
NL004L3,2010,0.23055
NL004L3,2011,0.2331
NL004L3,2014,0.20122
NL004L3,2015,0.21661
NL004L3,2016,0.20939
NL004L3,2017,0.20924
NL004L3,2018,0.22801
NL004L3,2019,0.21897
NL004L3,2020,0.21212
NL005L3,2000,0.17719
NL005L3,2001,0.22736
NL005L3,2002,0.26405
NL005L3,2003,0.21983
NL005L3,2004,0.21752
NL005L3,2005,0.2269
NL005L3,2006,0.23114
NL005L3,2007,0.22047
NL005L3,2008,0.20453
NL005L3,2009,0.21956
NL005L3,2010,0.21957
NL005L3,2011,0.25177
NL005L3,2014,0.20093
NL005L3,2015,0.2054
NL005L3,2016,0.20763
NL005L3,2017,0.20982
NL005L3,2018,0.22839
